,typeId,country,industry,objectives,tool,vulnerability,action,records_affected,unauthorized_result,monetary_loss,cluster
2207,prdb-914,US,Food Establishment,null,null,null,null,0,null,null,3
2214,prdb-921,US,Research,null,null,null,null,0,null,null,3
2217,prdb-924,US,Associations,null,null,null,null,0,null,null,3
2219,prdb-926,US,Transport,null,null,null,null,100,null,null,3
2220,prdb-927,US,Education,null,null,null,null,0,null,null,3
2222,prdb-929,US,Manufacturing,null,null,null,null,1004,null,null,3
2223,prdb-930,US,Finance,null,null,null,null,0,null,null,3
2224,prdb-931,US,Printing Services,null,null,null,null,0,null,null,3
2228,prdb-935,US,Real Estate,null,null,null,null,0,null,null,3
2229,prdb-936,US,Consulting Services,null,null,null,null,0,null,null,3
2235,prdb-942,US,Other Services,null,null,null,null,0,null,null,3
2236,prdb-943,US,Education,null,null,null,null,0,null,null,3
2240,prdb-947,US,Information Technology,null,null,null,null,0,null,null,3
2242,prdb-949,US,Finance,null,null,null,null,1000,null,null,3
2243,prdb-950,US,Security Services,null,null,null,null,0,null,null,3
2247,prdb-954,US,Telecommunications,null,null,null,null,0,null,null,3
2248,prdb-955,US,Delivery Services,null,null,null,null,0,null,null,3
2249,prdb-956,US,Wholesaler,null,null,null,null,0,null,null,3
2258,prdb-965,US,Finance,null,null,null,null,0,null,null,3
2268,prdb-975,US,Information Technology,null,null,null,null,0,null,null,3
2270,prdb-977,US,Information Technology,null,null,null,null,0,null,null,3
2272,prdb-979,US,Other Services,null,null,null,null,0,null,null,3
2275,prdb-982,US,Repair and Maintenance service,null,null,null,null,0,null,null,3
2284,prdb-991,US,Information Technology,null,null,null,null,0,null,null,3
2285,prdb-992,US,Entertainment,null,null,null,null,0,null,null,3
2303,prdb-1010,US,Information Technology,null,null,null,null,100000000,null,null,3
2305,prdb-1012,US,Food Establishment,null,null,null,null,0,null,null,3
2306,prdb-1013,US,Real Estate,null,null,null,null,0,null,null,3
2307,prdb-1014,US,Food Establishment,null,null,null,Physical Theft Spoof Scam,0,null,null,3
2310,prdb-1017,US,Tourism,null,null,null,null,0,null,null,3
2316,prdb-1023,US,Civil Services,null,null,null,null,0,null,null,3
2318,prdb-1025,US,Employment Services,null,null,null,null,0,null,null,3
2319,prdb-1026,US,Research,null,null,null,null,0,null,null,3
2320,prdb-1027,US,Information Technology,null,null,null,null,0,null,null,3
2322,prdb-1029,US,Information Technology,null,null,null,null,0,null,null,3
2328,prdb-1035,US,Information Technology,null,null,null,null,0,null,null,3
2329,prdb-1036,US,Government,null,null,null,Physical Theft,0,null,null,3
2332,prdb-1039,US,Entertainment,null,null,null,null,0,null,null,3
2333,prdb-1040,US,Entertainment,null,null,null,null,0,null,null,3
2334,prdb-1041,US,Real Estate,null,null,null,Physical Theft,0,null,null,3
2335,prdb-1042,US,Construction,null,null,null,null,0,null,null,3
2338,prdb-1045,US,Associations,null,null,null,Physical Theft,0,null,null,3
2341,prdb-1048,US,Security Services,null,null,null,null,0,null,null,3
2344,prdb-1051,US,Security Services,null,null,null,Physical Loss,0,null,null,3
2347,prdb-1054,US,Manufacturing,null,null,null,null,0,null,null,3
2348,prdb-1055,US,Retailer,null,null,null,null,0,null,null,3
2354,prdb-1061,US,Telecommunications,null,null,null,null,0,null,null,3
2357,prdb-1064,US,Engineering Services,null,null,null,null,0,null,null,3
2361,prdb-1068,US,Transport,null,null,null,null,0,null,null,3
2365,prdb-1072,US,Tourism,null,null,null,null,0,null,null,3
2370,prdb-1077,US,Finance,null,null,null,null,0,null,null,3
2376,prdb-1083,US,Airport Operations,null,null,null,null,0,null,null,3
2377,prdb-1084,US,Education,null,null,null,Physical Theft,0,null,null,3
2381,prdb-1088,US,Consulting Services,null,null,null,null,0,null,null,3
2388,prdb-1095,US,Engineering Services,null,null,null,null,0,null,null,3
2395,prdb-1102,US,Tourism,null,null,null,null,100,null,null,3
2401,prdb-1108,US,Airport Operations,null,null,null,null,10,null,null,3
2410,prdb-1117,US,Publisher,null,null,null,null,0,null,null,3
2413,prdb-1120,US,Utilities,null,null,null,Physical Theft,0,null,null,3
2414,prdb-1121,US,Information Technology,null,null,null,null,1008,null,null,3
2415,prdb-1122,US,Manufacturing,null,null,null,null,0,null,null,3
2417,prdb-1124,US,Entertainment,null,null,null,null,1180,null,null,3
2422,prdb-1129,US,Other Services,null,null,Physical Partner,null,100,null,null,3
2425,prdb-1132,US,Tourism,null,Physical Attack Skimmer,null,null,0,null,null,3
2427,prdb-1134,US,Legal Services,null,null,null,null,0,null,null,3
2433,prdb-1140,US,Other Services,null,null,null,Physical Theft,0,null,null,3
2435,prdb-1142,US,Oil and Gas,null,null,null,Physical Theft,100,null,null,3
2437,prdb-1144,US,Tourism,null,null,null,null,0,null,null,3
2439,prdb-1146,US,Information Technology,null,Information Exchange C2,null,null,11,null,null,3
2440,prdb-1147,US,Entertainment,null,null,null,Physical Theft,0,null,null,3
2442,prdb-1149,US,Consulting Services,null,null,null,null,0,null,null,3
2450,prdb-1157,US,Consulting Services,null,null,null,null,0,null,null,3
2459,prdb-1166,US,Tourism,null,null,null,null,0,null,null,3
2463,prdb-1170,US,Publisher,null,null,null,null,0,null,null,3
2467,prdb-1174,US,Employment Services,null,null,null,null,0,null,null,3
2475,prdb-1182,US,Telecommunications,null,null,null,null,0,null,null,3
2481,prdb-1188,US,Repair and Maintenance service,null,null,null,Physical Theft,0,null,null,3
2484,prdb-1191,US,Tourism,null,null,null,null,0,null,null,3
2486,prdb-1193,US,Tourism,null,null,null,null,0,null,null,3
2489,prdb-1196,US,Warehousing and Storage,null,null,null,Physical Theft Spoof Forgery,0,null,null,3
2493,prdb-1200,US,Tourism,null,null,null,null,0,null,null,3
2495,prdb-1202,US,Engineering Services,null,null,null,null,0,null,null,3
2498,prdb-1205,US,Security Services,null,null,null,null,10,null,null,3
2505,prdb-1212,US,Information Technology,null,null,null,null,0,null,null,3
2515,prdb-1222,US,Transport,null,null,null,null,100,null,null,3
2518,prdb-1225,US,Consulting Services,null,null,null,null,0,null,null,3
2521,prdb-1228,US,Other Services,null,null,null,Physical Theft,0,null,null,3
2523,prdb-1230,US,Printing Services,null,null,null,null,0,null,null,3
2527,prdb-1234,US,Other Services,null,null,null,null,0,null,null,3
2528,prdb-1235,US,Libraries and Archives,null,null,null,Physical Theft,0,null,null,3
2529,prdb-1236,US,Associations,null,null,null,Physical Theft,0,null,null,3
2531,prdb-1238,US,Publisher,null,null,null,null,0,null,null,3
2533,prdb-1240,US,Engineering Services,null,null,null,null,0,null,null,3
2540,prdb-1247,US,Libraries and Archives,null,null,null,null,0,null,null,3
2543,prdb-1250,US,Information Technology,null,null,null,null,0,null,null,3
2544,prdb-1251,US,Tourism,null,null,null,Physical Theft,0,null,null,3
2545,prdb-1252,US,Other Services,null,null,null,null,0,null,null,3
2546,prdb-1253,US,Information Technology,null,null,null,null,0,null,null,3
2547,prdb-1254,US,Libraries and Archives,null,null,null,null,100000,null,null,3
2550,prdb-1257,US,Information Technology,null,Script or Program Backdoor,null,null,0,null,null,3
2554,prdb-1261,US,Information Technology,null,null,null,null,0,null,null,3
2556,prdb-1263,US,Construction,null,null,null,Physical Theft,0,null,null,3
2557,prdb-1264,US,Finance,null,null,null,null,0,null,null,3
2559,prdb-1266,US,Consulting Services,null,null,null,null,100,null,null,3
2565,prdb-1272,US,Publisher,null,null,null,null,0,null,null,3
2566,prdb-1273,US,Entertainment,null,null,null,null,0,null,null,3
2568,prdb-1275,US,Information Technology,null,null,null,null,0,null,null,3
2569,prdb-1276,US,Information Technology,null,null,null,null,0,null,null,3
2576,prdb-1283,US,Information Technology,null,null,null,null,0,null,null,3
2586,prdb-1293,US,Oil and Gas,null,null,null,Physical Theft,0,null,null,3
2588,prdb-1295,US,Publisher,null,null,null,null,0,null,null,3
2589,prdb-1296,US,Consulting Services,null,null,null,null,0,null,null,3
2591,prdb-1298,US,Sport,null,null,null,Physical Theft,0,null,null,3
2592,prdb-1299,US,Delivery Services,null,null,null,null,0,null,null,3
2593,prdb-1300,US,Information Technology,null,null,null,null,0,null,null,3
2599,prdb-1306,US,Information Technology,null,null,null,Authenticate Brute force,0,null,null,3
2601,prdb-1308,US,Technical Services,null,null,null,null,0,null,null,3
2605,prdb-1312,US,Oil and Gas,null,null,null,null,0,null,null,3
2606,prdb-1313,US,Publisher,null,null,null,null,0,null,null,3
2608,prdb-1315,US,Tourism,null,null,null,null,0,null,null,3
2609,prdb-1316,US,Support Services,null,null,null,null,0,null,null,3
2610,prdb-1317,US,Information Technology,null,null,null,null,0,null,null,3
2611,prdb-1318,US,Food Establishment,null,null,null,null,0,null,null,3
2612,prdb-1319,US,Information Technology,null,null,null,null,0,null,null,3
2619,prdb-1326,US,Tourism,null,null,null,null,0,null,null,3
2631,prdb-1338,US,Information Technology,null,null,null,null,0,null,null,3
2632,prdb-1339,US,Employment Services,null,null,null,null,0,null,null,3
2635,prdb-1342,US,Real Estate,null,null,Physical Partner Implementation Email Configuration Website,null,0,null,null,3
2642,prdb-1349,US,Other Services,null,null,null,null,0,null,null,3
2643,prdb-1350,US,Publisher,null,null,null,null,0,null,null,3
2647,prdb-1354,US,Information Technology,null,null,null,null,0,null,null,3
2649,prdb-1356,US,Food Establishment,null,null,null,null,0,null,null,3
2650,prdb-1357,US,Tourism,null,null,null,null,0,null,null,3
2652,prdb-1359,US,Repair and Maintenance service,null,null,null,null,0,null,null,3
2660,prdb-1367,US,Publisher,null,null,null,null,0,null,null,3
2661,prdb-1368,US,Finance,null,null,null,null,0,null,null,3
2663,prdb-1370,US,Wholesaler,null,null,null,null,0,null,null,3
2668,prdb-1375,US,Food Establishment,null,null,null,null,0,null,null,3
2671,prdb-1378,US,Manufacturing,null,null,null,null,0,null,null,3
2672,prdb-1379,US,Associations,null,null,null,null,0,null,null,3
2674,prdb-1381,US,Tourism,null,null,null,null,0,null,null,3
2676,prdb-1383,US,Printing Services,null,null,null,null,0,null,null,3
2682,prdb-1389,US,Information Technology,null,null,null,null,0,null,null,3
2690,prdb-1397,US,Food Establishment,null,null,null,null,0,null,null,3
2693,prdb-1400,US,Employment Services,null,null,null,null,0,null,null,3
2694,prdb-1401,US,NPO,null,null,null,null,0,null,null,3
2702,prdb-1409,US,Tourism,null,null,null,null,0,null,null,3
2703,prdb-1410,US,Food Establishment,null,null,null,null,0,null,null,3
2707,prdb-1414,US,Wholesaler,null,Physical Attack Skimmer,null,null,0,null,null,3
2710,prdb-1417,US,Wholesaler,null,null,null,null,0,null,null,3
2714,prdb-1421,US,Tourism,null,null,null,null,0,null,null,3
2716,prdb-1423,US,Tourism,null,null,null,null,0,null,null,3
2717,prdb-1424,US,Retailer,null,null,Physical Partner,null,0,null,null,3
2719,prdb-1426,US,Tourism,null,null,null,null,0,null,null,3
2721,prdb-1428,CA,Information Technology,null,null,null,null,0,null,null,3
2723,prdb-1430,US,Associations,null,null,null,Physical Theft,0,null,null,3
2724,prdb-1431,US,Airport Operations,null,null,null,Physical Theft,0,null,null,3
2729,prdb-1436,US,Support Services,null,null,null,null,0,null,null,3
2738,prdb-1445,US,Food Establishment,null,null,null,Physical Theft,0,null,null,3
2740,prdb-1447,US,Tourism,null,null,null,null,0,null,null,3
2741,prdb-1448,US,Retailer,null,null,null,Physical Theft,0,null,null,3
2742,prdb-1449,US,Retailer,null,Physical Attack Surveillance,null,Physical Loss,0,null,null,3
2743,prdb-1450,US,Transport,null,null,null,Spoof Scam Phishing,0,null,null,3
2745,prdb-1452,US,Retailer,null,null,null,null,0,null,null,3
2751,prdb-1458,US,Tourism,null,null,null,null,0,null,null,3
2755,prdb-1462,US,Tourism,null,null,null,null,0,null,null,3
2757,prdb-1464,US,Support Services,null,null,null,null,0,null,null,3
2760,prdb-1467,US,Rental,null,null,null,null,0,null,null,3
2763,prdb-1470,US,Other Services,null,null,null,null,0,null,null,3
2765,prdb-1472,US,Tourism,null,null,null,null,0,null,null,3
2767,prdb-1474,US,Information Technology,null,null,null,null,0,null,null,3
2768,prdb-1475,US,Retailer,null,null,null,Physical Theft,0,null,null,3
2771,prdb-1478,US,Retailer,null,null,null,null,0,null,null,3
2773,prdb-1480,US,Food Establishment,null,null,null,null,0,null,null,3
2776,prdb-1483,US,Tourism,null,null,null,null,0,null,null,3
2778,prdb-1485,US,Tourism,null,null,null,Physical Theft,0,null,null,3
2779,prdb-1486,US,Tourism,null,null,null,null,0,null,null,3
2780,prdb-1487,US,Food Establishment,null,null,null,Physical Theft,0,null,null,3
2783,prdb-1490,US,Tourism,null,null,null,Physical Theft,0,null,null,3
2784,prdb-1491,US,Technical Services,null,null,null,null,0,null,null,3
2797,prdb-1504,US,Tourism,null,null,null,null,0,null,null,3
2799,prdb-1506,US,Employment Services,null,null,null,null,0,null,null,3
2800,prdb-1507,US,Wholesaler,null,null,null,null,0,null,null,3
2804,prdb-1511,US,Food Establishment,null,null,null,null,0,null,null,3
2809,prdb-1516,US,Medical,null,Script or Program Ransomware,null,null,0,null,null,3
2819,prdb-1526,US,Education,null,null,null,Spoof Phishing,0,null,null,3
2820,prdb-1527,US,Information Technology,null,null,null,null,0,null,null,3
2821,prdb-1528,US,Support Services,null,null,null,null,0,null,null,3
2824,prdb-1531,US,Information Technology,null,null,null,null,0,null,null,3
2825,prdb-1532,US,Wholesaler,null,null,null,Spoof Phishing,0,null,null,3
2827,prdb-1534,US,Tourism,null,null,null,null,0,null,null,3
2828,prdb-1535,US,Retailer,null,null,null,null,0,null,null,3
2830,prdb-1537,US,Wholesaler,null,null,null,null,0,null,null,3
2831,prdb-1538,US,Education,null,null,null,null,0,null,null,3
2842,prdb-1549,US,Information Technology,null,null,null,null,0,null,null,3
2847,prdb-1554,US,Food Establishment,null,null,null,null,0,null,null,3
2849,prdb-1556,US,Printing Services,null,null,null,null,0,null,null,3
2851,prdb-1558,US,Food Establishment,null,null,null,Physical Theft,0,null,null,3
2852,prdb-1559,US,Wholesaler,null,null,null,null,0,null,null,3
2855,prdb-1562,US,Sport,null,null,null,null,0,null,null,3
2856,prdb-1563,US,Food Establishment,null,null,null,null,0,null,null,3
2857,prdb-1564,US,Consulting Services,null,Information Exchange Spam,null,null,0,null,null,3
2859,prdb-1566,US,Tourism,null,null,null,null,0,null,null,3
2861,prdb-1568,US,Political Organization,null,null,Physical Partner Design Software Implementation Email,null,0,null,null,3
2864,prdb-1571,US,Tourism,null,null,null,null,0,null,null,3
2867,prdb-1574,US,Entertainment,null,null,null,null,0,null,null,3
2872,prdb-1579,US,Manufacturing,null,null,null,null,0,null,null,3
2875,prdb-1582,US,Tourism,null,null,null,null,0,null,null,3
2880,prdb-1587,US,Manufacturing,null,null,null,null,0,null,null,3
2883,prdb-1590,US,Retailer,null,null,null,null,0,null,null,3
2889,prdb-1596,US,Tourism,null,null,null,null,0,null,null,3
2890,prdb-1597,US,Tourism,null,null,null,null,0,null,null,3
2897,prdb-1604,US,BSO,null,null,null,null,0,null,null,3
2899,prdb-1606,US,Support Services,null,null,null,null,0,null,null,3
2905,prdb-1612,US,Manufacturing,null,null,null,null,0,null,null,3
2906,prdb-1613,US,Manufacturing,null,null,null,null,0,null,null,3
2913,prdb-1620,US,Information Technology,null,null,null,Flood DoS Interruption,0,null,null,3
2915,prdb-1622,US,Retailer,null,null,null,null,0,null,null,3
2917,prdb-1624,US,Tourism,null,null,null,Physical Theft,0,null,null,3
2918,prdb-1625,US,Tourism,null,null,null,Physical Theft,0,null,null,3
2921,prdb-1628,US,Associations,null,Script or Program Ransomware,null,null,0,null,null,3
2924,prdb-1631,US,Retailer,null,null,Physical Partner Implementation Email Configuration Website,null,0,null,null,3
2928,prdb-1635,US,Tourism,null,null,null,null,0,null,null,3
2936,prdb-1643,US,Tourism,null,null,Physical Partner Implementation Email Configuration Network,null,0,null,null,3
2947,prdb-1654,US,Manufacturing,null,null,Physical Partner Implementation Email Configuration Website,null,0,null,null,3
2950,prdb-1657,US,Construction,null,null,null,null,0,null,null,3
2952,prdb-1659,US,Tourism,null,null,null,null,0,null,null,3
2965,prdb-1672,US,Wholesaler,null,null,null,null,0,null,null,3
2968,prdb-1675,US,Retailer,null,null,null,null,0,null,null,3
2977,prdb-1684,US,Research,null,null,null,Spoof Phishing,0,null,null,3
2979,prdb-1686,US,Research,null,null,null,Spoof Phishing,0,null,null,3
2984,prdb-1691,US,Information Technology,null,Information Exchange Spam,null,null,0,null,null,3
2986,prdb-1693,US,Information Technology,null,null,null,null,0,null,null,3
2988,prdb-1695,US,Food Establishment,null,null,null,null,0,null,null,3
2992,prdb-1699,US,Manufacturing,null,null,null,Spoof Phishing,0,null,null,3
2999,prdb-1706,US,Government,null,null,null,null,0,null,null,3
3005,prdb-1712,US,Manufacturing,null,null,null,null,0,null,null,3
3007,prdb-1714,US,Repair and Maintenance service,null,null,null,null,0,null,null,3
3008,prdb-1715,US,Repair and Maintenance service,null,null,null,null,0,null,null,3
3009,prdb-1716,US,Repair and Maintenance service,null,null,null,null,0,null,null,3
3013,prdb-1720,US,Repair and Maintenance service,null,null,null,null,0,null,null,3
