,typeId,country,industry,objectives,tool,vulnerability,action,records_affected,unauthorized_result,monetary_loss,cluster
564,health-564,US,Medical,null,null,null,null,7335,null,null,2
565,health-565,US,Medical,null,null,null,Physical Loss,2125,null,null,2
567,health-567,PR,Medical,null,null,null,Physical Theft,679,Theft of Resources,null,2
568,health-568,US,Medical,null,null,null,Physical Theft,900,Theft of Resources,null,2
569,health-569,US,Medical,null,null,null,null,609,null,null,2
570,health-570,US,null,null,null,null,null,4479,null,null,2
571,health-571,US,Medical,null,null,null,Physical Theft,2462,Theft of Resources,null,2
572,health-572,US,Medical,null,null,null,null,277014,null,null,2
573,health-573,US,Medical,null,null,null,null,2864,null,null,2
574,health-574,US,null,null,null,null,null,null,null,null,2
575,health-575,US,null,null,null,null,null,2700,null,null,2
576,health-576,US,null,null,null,null,null,4560,null,null,2
578,health-578,US,Medical,null,null,null,null,800,null,null,2
579,health-579,US,Medical,null,null,null,Physical Theft,710,Theft of Resources,null,2
580,health-580,US,Medical,null,null,null,Physical Loss,2700,null,null,2
581,health-581,US,Medical,null,null,null,null,6994,null,null,2
582,health-582,US,null,null,null,null,null,null,null,null,2
584,health-584,US,Medical,null,null,null,null,532,null,null,2
587,health-587,US,Medical,null,null,null,null,940,null,null,2
588,health-588,US,Medical,null,null,null,null,32151,null,null,2
589,health-589,US,Medical,null,null,null,Physical Theft,2045,Theft of Resources,null,2
591,health-591,US,Medical,null,null,null,Physical Theft,5497,Theft of Resources,null,2
592,health-592,US,Medical,null,null,null,null,5690,null,null,2
593,health-593,US,Medical,null,null,null,null,3200,null,null,2
596,health-596,US,Medical,null,null,null,Physical Theft,4029530,Theft of Resources,null,2
597,health-597,US,Medical,null,null,null,null,921,null,null,2
598,health-598,US,Medical,null,null,null,Physical Theft,596,Theft of Resources,null,2
599,health-599,US,Medical,null,null,null,Physical Theft,32000,Theft of Resources,null,2
600,health-600,US,Medical,null,null,null,null,654,null,null,2
601,health-601,US,Medical,null,null,null,Physical Theft,2600,Theft of Resources,null,2
602,health-602,US,Medical,null,null,null,Physical Theft,null,Theft of Resources,null,2
605,health-605,US,Medical,null,null,null,null,647,null,null,2
606,health-606,US,Medical,null,null,null,Physical Theft,2182,Theft of Resources,null,2
608,health-608,PR,Medical,null,null,null,Physical Theft,5000,Theft of Resources,null,2
609,health-609,US,Medical,null,null,null,Physical Theft,915,Theft of Resources,null,2
610,health-610,US,Medical,null,null,null,Physical Loss,4268,null,null,2
611,health-611,US,Medical,null,null,null,null,4204,null,null,2
613,health-613,US,null,null,null,null,null,998,null,null,2
614,health-614,US,Medical,null,null,null,Physical Theft,8000,Theft of Resources,null,2
615,health-615,US,Medical,null,null,null,null,915,null,null,2
617,health-617,US,Medical,null,null,null,null,9900,null,null,2
620,health-620,US,Medical,null,null,null,Physical Theft,579,Theft of Resources,null,2
621,health-621,US,null,null,null,null,Physical Theft,3512,Theft of Resources,null,2
622,health-622,US,Medical,null,null,null,Physical Theft,517,Theft of Resources,null,2
623,health-623,US,Medical,null,null,null,Physical Theft,6932,Theft of Resources,null,2
624,health-624,US,Medical,null,null,null,Physical Theft,2500,Theft of Resources,null,2
626,health-626,US,null,null,null,null,Physical Theft,5232,Theft of Resources,null,2
627,health-627,US,Medical,null,null,null,Physical Theft,3553,Theft of Resources,null,2
628,health-628,US,Medical,null,null,null,Physical Theft,2810,Theft of Resources,null,2
630,health-630,US,Medical,null,null,null,null,3100,null,null,2
631,health-631,US,Medical,null,null,null,null,7120,null,null,2
632,health-632,US,Medical,null,null,null,null,3947,null,null,2
633,health-633,US,Medical,null,null,null,Physical Theft,566,Theft of Resources,null,2
635,health-635,US,Medical,null,null,null,Physical Theft,550,Theft of Resources,null,2
637,health-637,US,Medical,null,null,null,null,960,null,null,2
638,health-638,US,Medical,null,null,null,Physical Loss,610,null,null,2
639,health-639,US,Medical,null,null,null,Physical Theft,949,Theft of Resources,null,2
640,health-640,US,Medical,null,null,null,null,3947,null,null,2
641,health-641,US,Medical,null,null,null,Physical Theft,5500,Theft of Resources,null,2
643,health-643,US,null,null,null,null,null,37000,null,null,2
644,health-644,US,Medical,null,null,null,Physical Theft,3833,Theft of Resources,null,2
645,health-645,US,Medical,null,null,null,Physical Theft,631,Theft of Resources,null,2
646,health-646,US,Medical,null,null,null,Physical Theft,729000,Theft of Resources,null,2
647,health-647,US,Medical,null,null,null,Physical Theft,5840,Theft of Resources,null,2
649,health-649,US,Medical,null,null,null,null,2300,null,null,2
650,health-650,US,Medical,null,null,null,Physical Theft,2237,Theft of Resources,null,2
651,health-651,US,Medical,null,null,null,Physical Theft,3500,Theft of Resources,null,2
653,health-653,US,Medical,null,null,null,null,651,null,null,2
654,health-654,US,Medical,null,null,null,null,3807,null,null,2
658,health-658,US,Medical,null,null,null,null,7300,null,null,2
659,health-659,US,Medical,null,null,null,Physical Theft,7606,Theft of Resources,null,2
661,health-661,US,Medical,null,null,null,Physical Loss,2279,null,null,2
662,health-662,US,Medical,null,null,null,Physical Theft,3804,Theft of Resources,null,2
663,health-663,US,Medical,null,null,null,Physical Theft,4837,Theft of Resources,null,2
665,health-665,US,Medical,null,null,null,Physical Theft,9328,Theft of Resources,null,2
667,health-667,US,Medical,null,null,null,Physical Theft,8294,Theft of Resources,null,2
668,health-668,US,Medical,null,null,null,Physical Loss,9825,null,null,2
669,health-669,US,Medical,null,null,null,Physical Loss,49000,null,null,2
670,health-670,US,Medical,null,null,null,null,null,null,null,2
672,health-672,US,Medical,null,null,null,Physical Theft,950,Theft of Resources,null,2
674,health-674,US,Medical,null,null,null,null,76183,null,null,2
678,health-678,US,Medical,null,null,null,null,5000,null,null,2
679,health-679,US,Medical,null,null,null,Physical Theft,4500,Theft of Resources,null,2
680,health-680,US,Medical,null,null,null,null,44000,null,null,2
681,health-681,US,Medical,null,null,null,null,4400,null,null,2
682,health-682,US,Medical,null,null,null,Physical Loss,4879,null,null,2
683,health-683,US,Medical,null,null,null,Physical Theft,535,Theft of Resources,null,2
684,health-684,US,Medical,null,null,null,null,59000,null,null,2
685,health-685,US,Medical,null,null,null,null,3857,null,null,2
686,health-686,US,Medical,null,null,null,Physical Loss,9642,null,null,2
690,health-690,US,Medical,null,null,null,Physical Theft,3432,Theft of Resources,null,2
692,health-692,US,Medical,null,null,null,Physical Theft,2777,Theft of Resources,null,2
694,health-694,US,Medical,null,null,null,null,832,null,null,2
695,health-695,US,Medical,null,null,null,null,2354,null,null,2
696,health-696,US,Medical,null,null,null,null,9017,null,null,2
699,health-699,US,Medical,null,null,null,Physical Theft,839711,Theft of Resources,null,2
700,health-700,US,Medical,null,null,null,Physical Loss,6989,null,null,2
701,health-701,US,Medical,null,null,null,Physical Theft,2500,Theft of Resources,null,2
702,health-702,US,Medical,null,null,null,null,48752,null,null,2
703,health-703,US,null,null,null,null,Physical Theft,2500,Theft of Resources,null,2
705,health-705,US,Medical,null,null,null,null,22511,null,null,2
706,health-706,US,Medical,null,null,null,Physical Theft,4230,Theft of Resources,null,2
707,health-707,US,Medical,null,null,null,Physical Theft,9602,Theft of Resources,null,2
708,health-708,US,null,null,null,null,null,null,null,null,2
709,health-709,US,Medical,null,null,null,null,3861,null,null,2
710,health-710,US,Medical,null,null,null,Physical Theft,5370,Theft of Resources,null,2
712,health-712,US,Medical,null,null,null,Physical Theft,937,Theft of Resources,null,2
713,health-713,US,Medical,null,null,null,Physical Loss,2172,null,null,2
714,health-714,US,Medical,null,null,null,Physical Theft,611,Theft of Resources,null,2
715,health-715,null,Medical,null,null,null,Physical Theft,398000,Theft of Resources,null,2
716,health-716,PR,Medical,null,null,null,null,8000,null,null,2
718,health-718,US,Medical,null,null,null,Physical Loss,41437,null,null,2
719,health-719,US,Medical,null,null,null,Physical Loss,3598,null,null,2
721,health-721,US,Medical,null,null,null,null,405000,null,null,2
722,health-722,US,Medical,null,null,null,Physical Theft,4676,Theft of Resources,null,2
723,health-723,US,null,null,null,null,Physical Theft,3026,Theft of Resources,null,2
724,health-724,US,Medical,null,null,null,Physical Theft,841,Theft of Resources,null,2
726,health-726,US,Medical,null,null,null,null,6475,null,null,2
727,health-727,US,Medical,null,null,null,null,593,null,null,2
729,health-729,US,Medical,null,null,null,null,2269,null,null,2
732,health-732,US,Medical,null,null,null,null,520,null,null,2
733,health-733,US,Medical,null,null,null,null,4786,null,null,2
736,health-736,US,Medical,null,null,null,Physical Theft,3458,Theft of Resources,null,2
737,health-737,US,Medical,null,null,null,null,8845,null,null,2
738,health-738,US,Medical,null,null,null,null,504,null,null,2
739,health-739,US,Medical,null,null,null,null,548,null,null,2
740,health-740,US,Medical,null,null,null,Physical Theft,7500,Theft of Resources,null,2
741,health-741,US,Medical,null,null,null,null,600,null,null,2
742,health-742,US,Medical,null,null,null,null,3300,null,null,2
743,health-743,US,Medical,null,null,null,null,55207,null,null,2
747,health-747,US,Medical,null,null,null,Physical Theft,7800,Theft of Resources,null,2
748,health-748,US,Medical,null,null,null,Physical Theft,9861,Theft of Resources,null,2
749,health-749,US,Medical,null,null,null,Physical Theft,5000,Theft of Resources,null,2
750,health-750,US,Medical,null,null,null,null,5415,null,null,2
752,health-752,US,Medical,null,null,null,null,2260,null,null,2
755,health-755,US,Medical,null,null,null,null,27839,null,null,2
756,health-756,US,Medical,null,null,null,null,796,null,null,2
758,health-758,US,Medical,null,null,null,null,715,null,null,2
759,health-759,US,null,null,null,null,Physical Theft,55900,Theft of Resources,null,2
760,health-760,US,Medical,null,null,null,Physical Theft,55900,Theft of Resources,null,2
762,health-762,US,Medical,null,null,null,Physical Loss,586,null,null,2
764,health-764,US,Medical,null,null,null,null,5534,null,null,2
765,health-765,US,Medical,null,null,null,null,657,null,null,2
766,health-766,US,Medical,null,null,null,null,2992,null,null,2
767,health-767,US,Medical,null,null,null,null,8300,null,null,2
768,health-768,US,Medical,null,null,null,Physical Theft,5499,Theft of Resources,null,2
769,health-769,US,Medical,null,null,null,null,643,null,null,2
772,health-772,US,Medical,null,null,null,null,214000,null,null,2
773,health-773,US,Medical,null,null,null,null,5178,null,null,2
774,health-774,PR,Medical,null,null,null,Physical Theft,5795,Theft of Resources,null,2
776,health-776,US,Medical,null,null,null,Physical Theft,2595,Theft of Resources,null,2
777,health-777,US,Medical,null,null,null,null,2546,null,null,2
778,health-778,US,Medical,null,null,null,Physical Loss,793,null,null,2
779,health-779,US,Medical,null,null,null,null,5000,null,null,2
780,health-780,PR,Medical,null,null,null,Physical Theft,7911,Theft of Resources,null,2
781,health-781,null,null,null,null,null,Physical Theft,46473,Theft of Resources,null,2
782,health-782,US,Medical,null,null,null,Physical Theft,3750,Theft of Resources,null,2
784,health-784,US,Medical,null,null,null,Physical Theft,6900,Theft of Resources,null,2
786,health-786,US,Medical,null,null,null,null,2365,null,null,2
787,health-787,US,Medical,null,null,null,Physical Theft,8830,Theft of Resources,null,2
788,health-788,US,Medical,null,null,null,null,4830,null,null,2
789,health-789,US,Medical,null,null,null,null,9800,null,null,2
791,health-791,US,Medical,null,null,null,null,2308,null,null,2
793,health-793,US,Medical,null,null,null,null,2742,null,null,2
796,health-796,US,Medical,null,null,null,null,2387,null,null,2
797,health-797,US,Medical,null,null,null,null,null,null,null,2
801,health-801,US,null,null,null,null,null,502,null,null,2
803,health-803,US,Medical,null,null,null,Physical Theft,342197,Theft of Resources,null,2
804,health-804,US,Medical,null,null,null,Physical Theft,2962,Theft of Resources,null,2
805,health-805,US,Medical,null,null,null,null,26162,null,null,2
806,health-806,US,Medical,null,null,null,null,594,null,null,2
807,health-807,US,Medical,null,null,null,Physical Theft,3814,Theft of Resources,null,2
808,health-808,US,Medical,null,null,null,null,9640,null,null,2
810,health-810,US,Medical,null,null,null,Physical Theft,5845,Theft of Resources,null,2
812,health-812,US,Medical,null,null,null,Physical Theft,540,Theft of Resources,null,2
814,health-814,US,Medical,null,null,null,Physical Theft,9255,Theft of Resources,null,2
816,health-816,US,Medical,null,null,null,null,33702,null,null,2
817,health-817,US,Medical,null,null,null,null,2874,null,null,2
818,health-818,US,Medical,null,null,null,null,2289,null,null,2
819,health-819,US,Medical,null,null,null,null,620,null,null,2
821,health-821,US,Medical,null,null,null,null,97000,null,null,2
822,health-822,US,Medical,null,null,null,Physical Theft,872,Theft of Resources,null,2
823,health-823,US,Medical,null,null,null,Physical Theft,5471,Theft of Resources,null,2
824,health-824,US,Medical,null,null,null,Physical Theft,750,Theft of Resources,null,2
826,health-826,US,Medical,null,null,null,Physical Theft,563,Theft of Resources,null,2
828,health-828,US,Medical,null,null,null,null,6307,null,null,2
830,health-830,US,Medical,null,null,null,Physical Theft,42713,Theft of Resources,null,2
833,health-833,US,Medical,null,null,null,Physical Theft,6000,Theft of Resources,null,2
834,health-834,US,Medical,null,null,null,null,50918,null,null,2
836,health-836,US,Medical,null,null,null,Physical Theft,2780,Theft of Resources,null,2
837,health-837,null,Medical,null,null,null,null,7911,null,null,2
838,health-838,US,null,null,null,null,null,680,null,null,2
839,health-839,US,Medical,null,null,null,null,3334,null,null,2
840,health-840,US,Medical,null,null,null,Physical Theft,38906,Theft of Resources,null,2
841,health-841,US,Medical,null,null,null,null,3529,null,null,2
842,health-842,US,Medical,null,null,null,null,4000,null,null,2
844,health-844,US,Medical,null,null,null,Physical Theft,982,Theft of Resources,null,2
845,health-845,US,Medical,null,null,null,null,4487,null,null,2
846,health-846,US,Medical,null,null,null,Physical Theft,2318,Theft of Resources,null,2
